net,length_um
decoder.rf.ram\[26\]\[20\],1797.19
_04405_,1795.78
_02434_,1795.57
_01237_,1795.51
net1351,1794.73
_03993_,1794.12
net943,1793.9
_00263_,1793.78
_02572_,1793.78
decoder.rf.ram\[21\]\[2\],1793.45
_02156_,1793.18
_03982_,1793.14
_04367_,1792.66
_01056_,1792.535
net1169,1792.45
_03950_,1791.92
net1013,1791.86
decoder.rf.ram\[11\]\[9\],1791.55
_01047_,1791.48
net1350,1791.4
_02820_,1791.27
_02858_,1791.2
_00447_,1790.88
_02543_,1790.84
_04004_,1790.58
_00030_,1788.44
net1189,1788.31
_03232_,1788.04
_00586_,1787.36
net1850,1787.16
_01315_,1786.6
_03704_,1786.26
net1159,1785.69
_03957_,1785.26
_00411_,1785.18
decoder.rf.ram\[17\]\[5\],1784.42
net531,1784.38
_04398_,1784.14
_02993_,1783.22
_02701_,1782.825
net1399,1782.26
_01216_,1782.24
decoder.rf.ram\[19\]\[30\],1781.04
_02018_,1780.79
net1062,1780.72
_02555_,1780.48
_01050_,1780.32
_03594_,1780.02
_01849_,1780
_02520_,1779.88
_03604_,1779.86
_00474_,1779.13
net1324,1778.56
net1662,1778.08
net501,1777.38
decoder.rf.ram\[2\]\[11\],1777.22
net494,1777.06
net1758,1776.41
net1208,1774.595
net835,1773.76
net1200,1773.66
_01222_,1773.44
net1230,1773.32
net1344,1772.98
decoder.rf.ram\[22\]\[26\],1772.63
net903,1772.62
_01671_,1772.48
net455,1772.22
net1053,1772.07
_03744_,1772
net1228,1771.86
_04345_,1771.79
net1051,1771.66
_02523_,1771.54
decoder.rf.ram\[24\]\[28\],1771.04
_02082_,1770.85
_00183_,1770.76
decoder.rf.ram\[3\]\[21\],1770.6
net719,1770.5
net908,1769.11
_02836_,1769.1
decoder.rf.ram\[16\]\[10\],1769
_03061_,1768.68
_00443_,1768.64
net1229,1768.44
_00147_,1768.37
net1196,1768.26
net888,1768.24
net1659,1768.18
net1222,1767.97
_01624_,1767.38
net1314,1767.3
_02191_,1767.21
net1211,1766.99
net1213,1766.84
net1011,1765.8
_02847_,1765.48
net624,1765.4
_03450_,1765.18
decoder.rf.ram\[28\]\[10\],1764.96
_02166_,1763.84
net1044,1763.64
decoder.rf.ram\[23\]\[30\],1763.39
net1027,1762.99
net1261,1762.65
_03217_,1762.16
_01110_,1761.92
net659,1761.88
decoder.rf.ram\[5\]\[9\],1761.84
net404,1761.84
net1043,1761.81
_02153_,1761.7
decoder.rf.ram\[13\]\[2\],1761.07
_00890_,1760.9
decoder.rf.ram\[13\]\[12\],1760.66
_03035_,1760.39
net1210,1759.99
_00728_,1759.9
net774,1759.55
_01160_,1759.32
_00993_,1759.22
net909,1758.61
_02323_,1758.57
decoder.rf.ram\[1\]\[30\],1758.36
decoder.rf.ram\[8\]\[26\],1758.16
_01201_,1757.955
net1605,1757.94
decoder.rf.ram\[1\]\[3\],1757.9
net1052,1757.8
_01653_,1757.71
net841,1757.33
net1032,1756.15
net1203,1756.02
net1205,1755.93
net1238,1755.93
net1216,1755.68
_00939_,1755.62
net1047,1755.38
net1056,1755.37
net1023,1755.34
net1225,1755.14
net1349,1755.1
_00555_,1754.88
net838,1754.63
net2,1754.24
net1028,1754.03
_00813_,1753.88
net1064,1753.68
_00034_,1753.42
_02696_,1753.37
net803,1753.24
net1353,1752.96
_01434_,1752.92
net1242,1752.71
net1031,1752.5
net1055,1752.44
net1042,1752.33
_01100_,1752.24
_03196_,1751.94
_04376_,1751.44
net1036,1751.07
_04226_,1750.86
net842,1750.83
net941,1750.77
net1184,1750.75
decoder.rf.ram\[17\]\[12\],1750.62
net1327,1750.53
decoder.rf.ram\[31\]\[25\],1750.44
net734,1750.42
net1197,1750.4
net1199,1750.35
net1041,1750.25
net1057,1750.04
net1054,1749.75
net1341,1749.68
_00234_,1749.5
net837,1749.28
decoder.rf.ram\[31\]\[20\],1748.96
net1202,1748.88
net1025,1748.87
net1239,1748.36
net1021,1747.95
net1060,1747.85
_02369_,1747.54
decoder.rf.ram\[22\]\[0\],1747.16
net1201,1746.8
_01205_,1746.76
net1214,1746.68
net1241,1746.64
net1215,1746.55
_01105_,1746.5
_01607_,1746.36
net1359,1746.1
net1345,1746.06
net1779,1745.83
decoder.rf.ram\[16\]\[12\],1745.72
_03261_,1745.38
_00420_,1745.295
_03419_,1744.94
net1068,1744.92
net913,1744.74
net1046,1744.42
_02631_,1744.24
_02116_,1743.26
decoder.rf.ram\[24\]\[25\],1743.22
net1245,1743.22
_02438_,1743.2
_03549_,1742.72
_02230_,1742.62
_01782_,1742.52
net1220,1742.47
decoder.rf.ram\[2\]\[29\],1742.42
net887,1742.32
net915,1741.84
net1393,1741.27
net1233,1741.1
net1218,1740.8
net804,1740.68
net1026,1740.68
_00681_,1740.52
_02683_,1740.4
_04262_,1740.38
_04357_,1739.97
net1240,1739.94
net99,1739.22
net1348,1738.7
net289,1738.63
net836,1738.51
_03504_,1738.43
net1231,1737.99
net1049,1737.84
net1035,1737.63
net1207,1737.48
_00718_,1737.38
net1194,1737.35
net1059,1737.21
net1660,1737.2
net1256,1736.89
_02283_,1736.72
net1486,1736.54
net1195,1736.5
net1232,1736.14
net1045,1736.06
net1254,1735.92
decoder.rf.ram\[12\]\[24\],1735.895
net311,1735.86
_00221_,1735.71
_02448_,1735.52
_02945_,1735.48
_01324_,1734.985
net1632,1734.365
net1223,1734.27
net1219,1734.23
net1121,1734.1
_02441_,1733.73
net269,1733.56
_00094_,1732.94
_03804_,1732.2
_03780_,1732.09
_00185_,1732
net1995,1731.99
decoder.rf.ram\[14\]\[27\],1731.9
_02769_,1731.76
_01165_,1731.12
net840,1730.99
net914,1730.86
net1947,1730.26
_04381_,1729.88
_00887_,1729.53
_04289_,1729.34
_03424_,1729.32
decoder.rf.ram\[2\]\[4\],1729.27
_00678_,1729.125
net1118,1729.08
net1048,1728.68
_03355_,1728.64
net1087,1728.28
_04024_,1728.26
_01204_,1728.08
net1648,1727.89
_00878_,1727.86
_03120_,1727.79
_00313_,1727.68
_02760_,1727.32
decoder.c\[1\],1726.54
_00576_,1725.32
_02896_,1725.02
_01358_,1724.77
_01839_,1724.16
_00402_,1724.08
net817,1723.96
_01544_,1723.94
decoder.rf.ram\[7\]\[12\],1723.92
net286,1723.8
_00224_,1723.78
_01509_,1723.6
decoder.rf.ram\[15\]\[20\],1723.29
_03638_,1723.2
_01408_,1723.14
_03978_,1721.48
_04375_,1720.96
net211,1720.43
net958,1719.74
net1306,1719.64
net1287,1719.61
_00160_,1719.58
_01587_,1719.31
decoder.rf.ram\[12\]\[21\],1719.03
net9,1718.36
_03881_,1718.3
net956,1718.24
decoder.rf.ram\[25\]\[28\],1718.16
net142,1717.46
net1603,1717.23
_02435_,1716.335
_00005_,1716.32
_00757_,1716.32
_04218_,1715.78
_01133_,1715.46
decoder.rf.ram\[21\]\[27\],1715.29
decoder.rf.ram\[24\]\[9\],1715.18
net1644,1714.6
_02127_,1714.09
_03396_,1713.63
decoder.rf.ram\[24\]\[10\],1712.92
_00990_,1712.1
_04313_,1712.08
net1146,1711.58
_03707_,1710.04
_01586_,1710
net962,1709.33
_00152_,1708.9
net467,1708.66
_03284_,1708.32
_04315_,1708.06
_00477_,1707.855
_03630_,1707.76
net1058,1707.7
decoder.rf.ram\[5\]\[3\],1707.44
net1651,1707.42
net1137,1706.58
net1796,1706.36
_03511_,1705.87
decoder.rf.ram\[31\]\[15\],1705.55
decoder.rf.ram\[26\]\[31\],1704.99
_00899_,1704.93
decoder.rf.ram\[6\]\[25\],1704.81
net809,1704.72
_03938_,1704.29
_00502_,1704.065
_04337_,1703.76
_02131_,1703.625
_00176_,1703.18
_00707_,1703.15
_02004_,1702.84
net1607,1702.475
net679,1702.42
_03671_,1702.24
decoder.rf.ram\[17\]\[30\],1702.14
_03645_,1701.98
_00581_,1701.68
net2000,1701.6
net1191,1700.6
decoder.rf.ram\[31\]\[18\],1700.53
_03464_,1700.14
_02547_,1700.03
net1658,1699.74
_00107_,1699.64
_03711_,1699.46
_02418_,1699.36
net1507,1699.34
net2084,1699.24
_02081_,1698.23
_01614_,1697.92
net1198,1697.44
decoder.rf.ram\[16\]\[28\],1697.32
net1012,1697.07
net717,1696.64
net1144,1696.62
net40,1695.82
net886,1695.82
decoder.rf.ram\[26\]\[6\],1694.87
_02584_,1694.19
net1690,1693.93
_03078_,1693.84
_01914_,1693.2
_01513_,1692.57
_00776_,1692.48
_00970_,1692.06
net1188,1691.93
_04349_,1691.7
net1065,1691.51
_02160_,1690.94
_02071_,1690.93
net487,1690.36
decoder.rf.ram\[22\]\[19\],1690.1
_04183_,1689.68
net716,1688.78
net1360,1687.97
net1669,1687.56
net1187,1687.34
_01124_,1686.72
net397,1686.44
net1582,1686.42
_02090_,1686.36
_00736_,1686.105
net1190,1685.89
_03334_,1684.94
_02621_,1684.78
_04232_,1684.14
_02494_,1684.06
_00345_,1683.8
_00264_,1683.46
_01521_,1682.84
_00945_,1682.62
_00635_,1680.16
_03845_,1680.13
_04321_,1679.475
net1067,1679.44
_02852_,1679.17
_01511_,1678.76
_04426_,1678.5
_04406_,1678.34
_02827_,1678.32
_02872_,1678.29
decoder.rf.ram\[6\]\[28\],1678.09
_00450_,1677.78
_00099_,1677.5
_01344_,1677.37
net1616,1677.01
_01931_,1676.4
_03122_,1676.34
decoder.rf.ram\[3\]\[12\],1676.3
_02551_,1676.26
decoder.rf.ram\[24\]\[30\],1676.215
_04393_,1676.18
_01385_,1676.1
_03437_,1675.68
_00690_,1675.17
net1896,1674.375
_00036_,1673.85
decoder.rf.ram\[17\]\[11\],1673.83
_04385_,1673.8
_01274_,1673.32
_01373_,1672.7
_00110_,1672.2
_00938_,1671.78
decoder.rf.ram\[9\]\[2\],1671.74
net1312,1671.61
_03033_,1671.51
_04447_,1671.29
_03131_,1671.21
net981,1671.02
net1101,1670.98
_00744_,1670.66
net1642,1670.54
_03226_,1670.12
_00357_,1669.84
decoder.rf.ram\[8\]\[28\],1669.42
_03084_,1669.3
_03724_,1669.18
net1743,1669.04
net1470,1668.975
_04409_,1668.95
net1701,1668.605
decoder.inst\[2\],1668.07
net1649,1667.81
_00509_,1667.62
_03456_,1666.78
_02239_,1666.5
_02394_,1665.84
_02844_,1665.44
_01793_,1664.82
_04253_,1664.34
net1550,1664.04
net1881,1663.97
_01329_,1663.86
_04373_,1663.795
_01898_,1663.64
decoder.rf.ram\[22\]\[14\],1663.53
decoder.rf.ram\[9\]\[23\],1663.34
net1493,1662.82
decoder.rf.ram\[14\]\[3\],1661.78
_00673_,1661.655
net392,1661.48
_01826_,1660.82
decoder.inst\[31\],1660.55
_01944_,1660.48
_02578_,1660.28
decoder.rf.ram\[16\]\[5\],1659.34
decoder.rf.ram\[22\]\[16\],1658.97
net557,1658.9
net973,1658.36
_02861_,1657.86
_02311_,1657.82
net821,1657.79
_00522_,1657.75
_00135_,1657.635
_02871_,1657.08
_00786_,1656.7
net556,1655.41
_01779_,1655.38
_01433_,1654.91
decoder.rf.ram\[19\]\[31\],1654.78
decoder.rf.ram\[8\]\[21\],1654.56
_03904_,1654.14
net462,1653.62
_00565_,1653.18
decoder.rf.ram\[30\]\[12\],1653.13
_01054_,1652.6
_03883_,1651.8
net855,1651.43
_03270_,1651.16
_01613_,1650.52
_02541_,1650.4
_02666_,1649.98
_03114_,1648.14
_04154_,1647.86
decoder.rf.ram\[31\]\[19\],1647.79
net707,1647.72
_02319_,1647.355
decoder.rf.ram\[14\]\[8\],1647.34
_02653_,1646.66
_03414_,1646.24
net2028,1646.02
_02140_,1645.94
_03576_,1645.66
_03761_,1645.46
_00606_,1645.32
decoder.result\[23\],1645.2
_00579_,1645.18
_00959_,1645.07
_03015_,1644.74
_01983_,1644.62
_03806_,1644.26
decoder.rf.ram\[22\]\[4\],1643.8
_04164_,1643.64
_00053_,1643.6
decoder.result\[9\],1643.31
_03899_,1642.56
decoder.rf.ram\[6\]\[12\],1642.5
_03153_,1642.46
_01163_,1641.01
decoder.rf.ram\[8\]\[23\],1640.5
decoder.rf.ram\[1\]\[1\],1639.5
_03023_,1639.4
_02916_,1639.02
_03969_,1639
net1589,1638.5
_02915_,1637.58
_00084_,1637.28
decoder.rf.ram\[5\]\[19\],1637.19
_01049_,1636.88
net1775,1636.72
_00468_,1636.17
_01013_,1635.68
_04417_,1635.52
_03612_,1635.48
_00876_,1635.46
net1337,1635.06
_00525_,1633.76
_02750_,1633.48
net1953,1633.19
_00268_,1633.14
net1398,1632.44
_01543_,1631.62
_02030_,1630.78
decoder.rf.ram\[5\]\[14\],1630.74
_00594_,1630.4
_02909_,1630.22
decoder.rf.ram\[12\]\[15\],1628.86
_00973_,1628.82
_00684_,1627.92
_02511_,1627.3
_03436_,1626.17
_00118_,1624.84
_02995_,1624.84
counter.adress\[0\],1624.29
_01072_,1623.7
_01195_,1623.67
_02348_,1623.55
decoder.rf.ram\[7\]\[9\],1623.52
_00476_,1622.785
_04018_,1622.66
_02527_,1621.68
_00742_,1621.32
_00388_,1621.28
_01172_,1621.26
_02841_,1621.24
_00305_,1620.86
_02487_,1620.35
_02248_,1619.76
_02613_,1619.52
decoder.rf.ram\[21\]\[18\],1619.4
_01346_,1618.58
net1620,1616.32
_01249_,1616.04
_03872_,1615.78
_04240_,1615.48
net2030,1614.97
decoder.rf.ram\[8\]\[11\],1614.88
_01029_,1614.24
decoder.rf.ram\[13\]\[1\],1613.95
net1718,1612.44
_01724_,1612.26
net623,1612.16
_04179_,1611.76
_02772_,1611.52
_03001_,1611.48
_01372_,1611.32
net234,1610.59
decoder.rf.ram\[12\]\[2\],1609.81
_00009_,1609.6
_00081_,1609.1
decoder.rf.ram\[21\]\[13\],1609.025
_02167_,1608.62
_02567_,1607.975
_03884_,1607.75
_01366_,1606.58
decoder.rf.ram\[13\]\[27\],1606.15
_00271_,1605.92
decoder.rf.ram\[1\]\[10\],1605.44
_04046_,1605.06
_03390_,1604.84
_03097_,1604.46
_00846_,1604.36
decoder.rf.ram\[31\]\[31\],1604.36
_03200_,1604.3
_01332_,1604.28
decoder.rf.ram\[7\]\[4\],1603.92
_03108_,1603.26
decoder.rf.ram\[10\]\[31\],1602.9
_01732_,1602.78
_01765_,1602.69
_04196_,1602.34
_00545_,1602.26
_02725_,1601.44
net853,1601.27
_02863_,1601.23
_01619_,1601
_03674_,1600.45
_04129_,1600.2
_01184_,1600.16
_01175_,1599.31
_04220_,1599.22
_03607_,1598.84
_00687_,1598.47
_03855_,1598.38
net59,1597.01
_01707_,1596.97
_02096_,1596.88
_00740_,1596.66
net2078,1596.32
_04108_,1594.98
_02942_,1594.12
_02380_,1593.88
_02197_,1593.56
_02812_,1593.42
_01103_,1593.38
net1671,1593.29
_02322_,1593
_03634_,1592.91
decoder.rf.ram\[22\]\[8\],1591.51
_02346_,1591.22
_01363_,1590.02
net1762,1589.2
_03343_,1588.965
decoder.rf.ram\[30\]\[18\],1588.68
_02078_,1588.59
_00933_,1588.185
decoder.rf.ram\[24\]\[0\],1587.7
decoder.result\[2\],1587.68
_01828_,1587.66
_02746_,1587.6
_00318_,1587.48
net195,1587.31
_01159_,1587.01
_03222_,1586.96
_04166_,1586.88
decoder.rf.ram\[2\]\[17\],1586.35
_00539_,1585.73
_00138_,1585.07
decoder.rf.ram\[26\]\[5\],1585.01
decoder.rf.ram\[20\]\[8\],1584.82
_03092_,1584.72
_02849_,1583.76
_00182_,1583.665
decoder.rf.ram\[9\]\[3\],1582.68
decoder.inst\[3\],1582.52
_01387_,1582.32
_02825_,1582.12
net1396,1581.93
_02845_,1580.84
_03421_,1580.56
_02548_,1580.05
decoder.rf.ram\[6\]\[6\],1580.05
_01558_,1579.74
_03931_,1579.1
_00592_,1577.3
_01483_,1577.28
_03191_,1576.81
_01059_,1576.72
_04246_,1576.05
_00370_,1575.98
decoder.rf.ram\[28\]\[27\],1575.88
net1799,1575.8
decoder.rf.ram\[22\]\[2\],1575.76
_01675_,1575.35
net55,1575.02
net1084,1574.76
_03548_,1574.74
_00486_,1574.4
decoder.result\[0\],1573.53
_04114_,1573.07
_02503_,1573.06
_00272_,1572.52
_01325_,1572.52
_01308_,1571.16
_03879_,1571
_00919_,1569.73
decoder.rf.ram\[8\]\[5\],1569.44
_02744_,1569.09
_03112_,1568.76
_03377_,1568.3
_01121_,1568.26
_02694_,1568.02
_02546_,1567.89
_00108_,1567.84
net498,1567.08
decoder.rf.ram\[17\]\[29\],1566.81
_00715_,1566.45
_02298_,1565.98
net813,1565.62
decoder.rf.ram\[4\]\[3\],1565.44
_00461_,1565.265
_03142_,1564.72
_04250_,1564.34
_04149_,1564.26
_01545_,1563.14
_00397_,1563.1
_03769_,1562.83
_03446_,1562.74
_00200_,1562.44
_04044_,1562.42
_02996_,1562.04
_00261_,1561.82
net685,1561.74
_03368_,1560.52
_03788_,1560.28
_01985_,1559.64
decoder.rf.ram\[26\]\[4\],1558.36
_03172_,1558.1
_02765_,1557.86
_03008_,1557.68
net1857,1557.37
_04249_,1557.33
_03221_,1557.32
_00603_,1557.18
_01922_,1557.1
net1698,1556.65
_03312_,1556.46
_00559_,1555.59
_00302_,1555.36
net1615,1555
_01499_,1554.74
decoder.rf.ram\[5\]\[12\],1554.28
_02704_,1554.24
_01666_,1553.16
_01162_,1552.76
_03718_,1552.42
_01017_,1552.37
_01775_,1551.86
_02951_,1551.74
decoder.rf.ram\[28\]\[16\],1551.7
net930,1551.55
_03670_,1551.23
_01674_,1551.18
_04152_,1551.16
_01322_,1551.12
_01522_,1550.78
_02452_,1550.59
_03685_,1549.98
_03106_,1548.76
_00319_,1548.665
_01609_,1548.14
_02640_,1547.36
_01889_,1547.08
_01887_,1546.52
net466,1546.34
decoder.rf.ram\[13\]\[26\],1546.19
_00341_,1545.8
_03381_,1545.74
_02158_,1545.32
_03821_,1544.76
_02405_,1543.73
_01426_,1543.56
_01757_,1542.5
net449,1541.86
net661,1541.24
_00531_,1541.16
decoder.rf.ram\[23\]\[25\],1541.12
_04014_,1539.92
_04173_,1539.47
_00536_,1538.94
_01406_,1538.9
_01127_,1538.89
_00059_,1538.76
_01573_,1538.56
net594,1538.48
_02675_,1538.24
net1832,1537.82
_01417_,1537.42
_03774_,1536.26
_02051_,1535.52
_01471_,1535.18
_04160_,1535.1
_00122_,1534.84
_02881_,1534.46
_00764_,1532.66
_03252_,1532.65
_01657_,1532.3
net2085,1532.16
_00425_,1532.1
net259,1532.03
_01181_,1531.94
_01945_,1531.9
_00283_,1531.56
_01864_,1531.06
_00503_,1530.74
_01255_,1530.6
net1429,1530.5
decoder.rf.ram\[18\]\[18\],1529.1
net763,1528.66
_00037_,1528.38
_03943_,1528.04
_01299_,1527.01
_02173_,1526.99
_02384_,1526.6
_02286_,1526.04
_03822_,1525.7
_00931_,1525.665
net1638,1525.34
_00006_,1525.06
decoder.rf.ram\[28\]\[30\],1524.86
_01476_,1524.76
_01279_,1524.54
_03632_,1523.96
_04390_,1523.85
_04180_,1523.5
_01427_,1523.44
net200,1523.4
net1120,1522.75
_01320_,1522.715
_02002_,1522.68
_00900_,1522.27
decoder.rf.ram\[24\]\[6\],1522.2
_00595_,1521.7
_03971_,1521.66
_02718_,1521.58
decoder.rf.ram\[5\]\[10\],1521.42
_00211_,1520.36
_03518_,1519.13
_01938_,1518.88
_03366_,1518.52
_00653_,1518.32
net862,1517.47
_00354_,1517.4
_00538_,1517.2
_02959_,1517.09
_02789_,1516.88
_01360_,1515.96
_01686_,1515.94
net504,1514.6
_00943_,1514.54
decoder.rf.ram\[13\]\[24\],1514.34
_03128_,1514.24
decoder.result\[3\],1514
net595,1513.18
_01973_,1513.17
_01563_,1512.68
net1522,1512.66
decoder.rf.ram\[10\]\[3\],1512.16
_02544_,1511.78
_03215_,1511.44
decoder.rf.ram\[5\]\[23\],1511.34
decoder.rf.ram\[5\]\[8\],1511.32
_01857_,1511.08
decoder.rf.ram\[23\]\[22\],1510.43
_04420_,1509.94
decoder.rf.ram\[15\]\[15\],1509.6
net26,1509.32
net1818,1509.18
_01810_,1508.52
_01753_,1508.44
decoder.rf.ram\[16\]\[31\],1508.44
_02475_,1508.42
_02586_,1508.08
_03698_,1507.96
net660,1507.42
_02549_,1507.14
_00957_,1507.05
decoder.result\[20\],1506.82
_02436_,1505.52
_01806_,1505.14
_03831_,1504.94
_03483_,1504.88
_02410_,1504.72
_04310_,1503.76
decoder.rf.ram\[18\]\[2\],1503.76
decoder.rf.ram\[9\]\[21\],1502.8
decoder.rf.ram\[7\]\[10\],1501.8
_01240_,1501.76
_00580_,1501.58
_01536_,1500.86
_01523_,1500.72
_02635_,1499.9
_04009_,1499.82
_00482_,1499.78
decoder.rf.ram\[2\]\[24\],1499.285
net1727,1498.82
_02130_,1498.81
_00953_,1498.62
_01940_,1498.6
_01778_,1498.36
_01740_,1498.07
_00753_,1497.735
_01242_,1497.48
_00114_,1497.395
_00810_,1496.74
_03176_,1496.26
_01943_,1495.84
_01549_,1495.35
decoder.rf.ram\[16\]\[16\],1494.91
_03281_,1494.54
_01936_,1494.1
_00777_,1494.06
_03747_,1493.57
net812,1493.5
_01472_,1493.42
_00779_,1493.2
decoder.rf.ram\[13\]\[15\],1493.03
_03247_,1492.83
net1302,1492.24
_03271_,1491.25
_00998_,1490.76
_01506_,1490.16
_01480_,1489.59
_00570_,1489.58
_03032_,1489.51
net380,1489.36
_02108_,1489.18
_01589_,1488.88
_02316_,1488.62
_01157_,1486.96
_01215_,1486.7
_03327_,1486.38
_01487_,1486.36
_00488_,1485.89
_04006_,1485.7
_01621_,1485.66
decoder.rf.ram\[29\]\[31\],1485.58
_03264_,1485.12
_02351_,1484.64
_00003_,1484.58
_01390_,1484.34
_01180_,1483.8
_00729_,1483.52
_00597_,1483.32
_00256_,1483.08
net761,1482.44
_03515_,1482.4
_00240_,1482.2
_00394_,1482.08
net91,1482
_02994_,1481.72
net2087,1481.55
_00485_,1480.84
_04056_,1480.62
_01745_,1480.48
_01145_,1480.16
decoder.rf.ram\[12\]\[8\],1479.46
_01090_,1479.4
_00914_,1479.18
_02395_,1478.94
_02778_,1478.37
_02266_,1477.79
_01906_,1477.5
net435,1476.9
_00526_,1476.405
_00426_,1476.04
decoder.rf.ram\[13\]\[11\],1475.66
_01815_,1475.46
_00210_,1475.275
_01647_,1474.74
_00781_,1474.6
net822,1474.02
net1170,1473.95
_00063_,1473.82
decoder.rf.ram\[20\]\[20\],1473.53
_01413_,1473.43
_01076_,1472.6
_01900_,1472.34
_04191_,1472.08
_02076_,1471.92
net515,1471.36
_01690_,1470.765
_00812_,1470.6
_01349_,1469.84
_00701_,1468.64
_00598_,1468.6
_03137_,1467.49
decoder.rf.ram\[14\]\[14\],1466.71
_03007_,1466.6
_00172_,1466.56
_04257_,1466.36
decoder.rf.ram\[29\]\[15\],1465.45
_01464_,1465.44
_04233_,1465.41
_03403_,1465.28
decoder.rf.ram\[28\]\[3\],1464.92
_00972_,1464.705
_01186_,1464.67
_03828_,1462.74
_02833_,1462.11
_02984_,1462.03
_03959_,1460.9
_01281_,1460.59
_03392_,1460.42
_01292_,1460.38
_02986_,1458.98
_00741_,1458.94
_04072_,1457.94
_03072_,1457.92
net1952,1457.08
net627,1456.22
_01712_,1456.045
_00487_,1455.88
_01153_,1455.82
_01516_,1455.79
_04380_,1455.08
_02324_,1455.04
_02496_,1454.64
_03915_,1454.52
decoder.rf.ram\[0\]\[0\],1453.84
_00679_,1453.72
_02179_,1452.55
_01697_,1452.08
_03948_,1451.63
_02020_,1451.58
decoder.a2\[4\],1451.38
decoder.rf.ram\[27\]\[18\],1450.97
_00802_,1450.95
net545,1450.63
_00353_,1450.545
_02763_,1450
_01351_,1449.61
_03748_,1449.2
net154,1448.9
_01632_,1448.8
_03655_,1448.5
_02011_,1448.42
_02013_,1447.44
_00655_,1447.195
decoder.rf.ram\[7\]\[6\],1446.955
decoder.rf.ram\[13\]\[25\],1446.67
_02600_,1446.475
_02770_,1446.3
_04297_,1446.14
decoder.rf.ram\[1\]\[14\],1445.49
_02926_,1444.82
decoder.result\[5\],1444.76
net605,1444.7
_01101_,1444.37
_00258_,1444.24
_01044_,1444.18
_02517_,1443.96
_04378_,1443.86
_00771_,1443.34
decoder.a2\[1\],1442.86
decoder.rf.ram\[25\]\[13\],1442.73
decoder.rf.ram\[13\]\[30\],1442.42
_01636_,1441.72
decoder.rf.ram\[18\]\[26\],1441.6
_02624_,1440.35
decoder.rf.we3,1439.24
decoder.a3\[1\],1439.04
net1119,1438.96
decoder.rf.ram\[7\]\[31\],1438.82
_03857_,1438.58
net2024,1438.5
_01603_,1438.1
_00409_,1437.74
_01007_,1437.74
_00543_,1436.82
_02414_,1436.58
_03315_,1436
decoder.rf.ram\[15\]\[31\],1435.88
_01200_,1435.6
_02842_,1435.15
_04298_,1434.695
_02095_,1434.36
_00277_,1433.135
_01805_,1432.74
net1709,1432.57
_02183_,1432.13
decoder.rf.ram\[10\]\[23\],1431.62
decoder.rf.ram\[13\]\[31\],1431.05
_03194_,1430.86
_04210_,1430.24
_04332_,1429.86
_01942_,1429.1
_00709_,1429.035
net789,1428.88
_00759_,1426.46
_02442_,1426.07
_00417_,1424.84
_00267_,1424.74
_00471_,1424.06
decoder.rf.ram\[12\]\[23\],1422.92
net1725,1422.835
_01284_,1422.24
net425,1422.18
_01770_,1422.16
_04015_,1421.8
net1613,1421.78
_03934_,1421.24
_01950_,1421.02
_04224_,1420.57
_00348_,1420.18
_00018_,1420.12
_00235_,1419.54
_03266_,1418.44
_04397_,1417.16
_02367_,1416.54
_03422_,1416.5
_03660_,1415.88
_01667_,1415.68
_01410_,1414.55
_02279_,1414.24
_01721_,1414.07
net1596,1413.64
decoder.result\[27\],1413.13
_01722_,1411.44
_00564_,1411.02
_03808_,1410.64
_02109_,1410.44
net2069,1410.36
_03076_,1409.56
_02142_,1409.52
_04427_,1408.45
net629,1407.5
_01496_,1407.4
_02339_,1407.28
net687,1406.71
net825,1406.66
_02121_,1406.42
_01190_,1406.06
_01847_,1405.125
decoder.rf.ram\[27\]\[1\],1404.54
_03389_,1404.22
decoder.rf.ram\[6\]\[18\],1403.64
net742,1403.04
net1635,1402.615
net235,1402.1
_01234_,1402.08
_00986_,1401.86
decoder.rf.ram\[17\]\[4\],1401.64
_04301_,1401.56
decoder.rf.ram\[10\]\[7\],1400.2
_02873_,1399.8
_00012_,1399.79
decoder.rf.ram\[5\]\[16\],1399.5
_04207_,1399.24
decoder.rf.ram\[6\]\[2\],1398.76
_04339_,1398.56
_00909_,1397.9
_00722_,1396.8
_00530_,1396.04
decoder.rf.ram\[6\]\[24\],1395.9
_00289_,1395.52
net764,1394.62
_01001_,1394.345
_01006_,1394.18
decoder.rf.ram\[18\]\[1\],1394.11
_01771_,1393.7
net2077,1393.17
_00674_,1393
_02293_,1392.94
_01710_,1392.64
decoder.result\[21\],1392.62
net1509,1392.28
net745,1392.16
_00396_,1391.94
_03975_,1391.76
_01233_,1391.16
_01356_,1389.74
_03155_,1389.38
net606,1389.26
decoder.rf.ram\[25\]\[19\],1389.16
_03866_,1388.96
decoder.rf.ram\[2\]\[19\],1388.78
_00794_,1388.66
_03641_,1388.14
_00465_,1387.73
net1834,1386.08
_03160_,1385.695
_00924_,1385.52
_03626_,1385.44
decoder.rf.ram\[23\]\[24\],1384.925
_00291_,1383.535
_01109_,1383.52
net1847,1383.38
_04047_,1382.025
_01684_,1381.7
_04290_,1381.63
decoder.rf.ram\[7\]\[29\],1380.615
_04374_,1380.5
_03117_,1379.72
_02509_,1379.44
decoder.rf.ram\[22\]\[22\],1379.34
_03103_,1378.89
_04126_,1378.64
_01070_,1378.04
_00636_,1377.18
_01680_,1377.11
_01512_,1376.96
_02715_,1376.78
