net,length_um
decoder.rf.ram\[3\]\[23\],1812.86
_01482_,1812.69
_04078_,1812.055
_03187_,1811.96
decoder.rf.ram\[1\]\[17\],1811.73
net364,1811.64
decoder.rf.ram\[31\]\[18\],1810.84
_04392_,1810.19
net97,1810.15
decoder.rf.ram\[15\]\[13\],1809.34
_01362_,1808.77
_01810_,1808.575
net1336,1808.435
net424,1808.22
_02228_,1808.05
_00123_,1808
_00574_,1807.82
net1684,1806.045
decoder.rf.ram\[22\]\[11\],1806.01
_00577_,1805.955
_04086_,1805.95
_01015_,1805.68
net1116,1805.58
_03015_,1805.34
_00759_,1804.94
decoder.rf.ram\[15\]\[26\],1804.82
net348,1804.54
decoder.rf.ram\[10\]\[29\],1804.35
net1023,1804.315
_02963_,1804.25
_00557_,1803.86
decoder.rf.ram\[15\]\[2\],1803.74
_01518_,1803.44
_00417_,1803.3
_03184_,1802.98
_00839_,1802.585
net1209,1802.44
_00734_,1802.28
net769,1802.14
_02233_,1802.1
_00094_,1801.82
net1221,1801.34
net1014,1800.81
_00323_,1800.8
net1319,1800.56
_04455_,1800.26
net1224,1799.76
_01889_,1799.11
net420,1798.64
_00884_,1798.6
net1675,1798.38
_03554_,1798.26
net867,1798.12
_02905_,1797.86
_03483_,1796.98
net1701,1796.82
net1206,1796.76
_00640_,1795.52
_00615_,1795.26
net1350,1795.08
_03114_,1794.95
_02812_,1794.72
_02040_,1794.16
net695,1794.05
_03972_,1794
net1623,1793.99
decoder.rf.ram\[15\]\[21\],1793.04
_02729_,1792.84
net1648,1792.79
_03696_,1792.6
_02432_,1791.975
net975,1791.58
_01286_,1790.84
net1344,1790.48
decoder.rf.ram\[7\]\[8\],1790.41
net1163,1790.23
_00562_,1790.08
_04280_,1788.64
_01824_,1788.22
net1029,1787.4
_02704_,1787.35
decoder.rf.ram\[27\]\[6\],1787.2
decoder.rf.ram\[23\]\[20\],1787.15
decoder.rf.ram\[15\]\[29\],1787.06
net1223,1786.395
net415,1786.16
net1288,1786.16
_03363_,1785.96
_04008_,1785.7
decoder.rf.ram\[5\]\[5\],1785.44
decoder.rf.ram\[19\]\[28\],1785.42
_01739_,1785.38
net1621,1785.26
net1980,1784.94
net1688,1784.48
decoder.rf.ram\[17\]\[22\],1784.32
_01700_,1784.03
_02892_,1783.74
net1012,1783.04
net1210,1782.22
net1228,1781.84
_00653_,1781.68
decoder.inst\[20\],1780.91
_02574_,1780.49
net1211,1780.28
net849,1780.205
_00688_,1779.77
net1243,1779.77
decoder.rf.ram\[5\]\[14\],1779.52
_03990_,1779.43
_03229_,1779.25
net1222,1779.14
_00723_,1778.86
_03800_,1778.64
decoder.rf.ram\[31\]\[8\],1778.56
_04440_,1778.5
_04106_,1778.42
decoder.rf.ram\[19\]\[0\],1778.42
_00181_,1778.395
net1186,1777.88
_00561_,1777.18
_01162_,1777.09
_00485_,1776.74
_01437_,1776.39
_02993_,1776.21
_00623_,1776
_00493_,1775.26
_02322_,1775.24
net1246,1775.22
_02937_,1775.15
_04300_,1775.06
_02171_,1774.86
_04029_,1774.58
_00665_,1774.22
net1225,1773.96
_03467_,1773.63
net439,1773.6
_01104_,1773.58
_01977_,1772.905
_00526_,1772.86
net1888,1772.7
_03970_,1772.2
_00650_,1771.84
net1013,1771.4
net1318,1771.32
_00921_,1770.95
_00737_,1770.72
net1028,1770.3
_02752_,1770.12
_04013_,1769.8
_04019_,1769.6
decoder.rf.ram\[24\]\[6\],1769.155
_02740_,1769.05
_02852_,1768.91
_01226_,1768.34
net1048,1768.32
net945,1768.23
_03472_,1767.96
_01165_,1767.47
_02596_,1767.4
_04254_,1766.38
_00906_,1766.08
decoder.rf.ram\[24\]\[17\],1765.91
_03502_,1765.8
net924,1765.43
net1240,1765.43
net1059,1765.1
_02315_,1764.87
_00143_,1764.86
_01844_,1764.74
_01341_,1764.66
_02865_,1764.52
_00399_,1764.45
net1011,1764.36
net1234,1764.22
net845,1763.6
_01532_,1763.48
_01369_,1763.42
net912,1763.08
_00173_,1763.04
_00196_,1763
decoder.rf.ram\[12\]\[12\],1762.19
net1351,1761.95
_03813_,1761.7
net1041,1761.66
net1218,1761.28
_04263_,1761.24
net1213,1761.18
net1226,1761.11
_01001_,1760.975
_00062_,1760.64
net818,1760.63
_02580_,1760.38
_01732_,1760.3
_03294_,1758.86
net848,1758.32
net1242,1757.96
net903,1757.5
_03395_,1757.46
net1915,1757.39
_02560_,1757.07
_01359_,1756.52
net902,1756.42
net1022,1756.29
_02060_,1755.61
net1040,1755.52
_00426_,1755.46
decoder.rf.ram\[6\]\[4\],1755.25
_03183_,1755.14
_00383_,1754.54
net1045,1754.52
net1047,1754.17
decoder.rf.ram\[29\]\[15\],1754.13
net1220,1754.1
net94,1754
net113,1753.92
_01531_,1753.5
_00691_,1753.37
net386,1752.76
net751,1752.585
_01596_,1752.42
decoder.rf.ram\[25\]\[17\],1752.17
decoder.rf.ram\[26\]\[22\],1752.16
net1183,1752.16
net900,1752.04
_03204_,1752
net1037,1751.2
net1425,1751.14
_00305_,1751.1
net1031,1750.89
_02700_,1750.78
net1181,1750.7
net825,1750.64
decoder.rf.ram\[11\]\[2\],1750.46
_00374_,1750.44
_03116_,1750.32
net1274,1750.24
net1967,1749.72
net1244,1749.69
net1055,1749.68
net1237,1749.53
_03025_,1749.26
net918,1748.92
net850,1748.7
net1217,1748.49
_04053_,1748.4
decoder.rf.ram\[18\]\[31\],1748.31
net1338,1748.25
net1857,1748.235
net1215,1748.22
_03533_,1747.76
_03325_,1747.68
net1034,1747.68
decoder.result\[25\],1747.5
_00908_,1747.36
net920,1747.34
_00877_,1747.17
net1229,1747.04
decoder.rf.ram\[28\]\[15\],1746.935
net899,1746.83
decoder.rf.ram\[14\]\[13\],1746.21
net1025,1745.78
net1043,1745.78
net55,1745.62
net1230,1745.46
net1054,1745.4
net846,1745.33
net914,1745.31
_03572_,1745.22
net1219,1745.21
_00366_,1745.155
net1233,1745.1
_00874_,1745.06
_01337_,1744.66
net1190,1744.53
net1342,1744.21
net1645,1744.1
_04291_,1744.08
net1015,1744.06
net1044,1743.9
net1207,1743.58
net1061,1743.56
_03225_,1743.45
net1860,1743.38
net1670,1743.19
net1731,1742.88
_01296_,1742.45
net1212,1742.38
net1236,1742.37
_03366_,1742.23
net1032,1741.99
net1021,1741.96
decoder.rf.ram\[9\]\[29\],1741.84
net1978,1741.83
decoder.rf.ram\[17\]\[1\],1741.62
_02768_,1741.5
_00270_,1741.36
net1343,1740.18
net1188,1740.16
net1251,1740.14
net1199,1740.09
_01609_,1739.72
_00395_,1739.69
decoder.rf.ram\[28\]\[20\],1739.5
net1024,1739.3
_04399_,1739.22
net1241,1739.11
_01976_,1739.095
_00750_,1739
_01099_,1738.76
net1201,1738.72
_00590_,1738.56
net1058,1738.26
net399,1738
net1053,1737.59
decoder.rf.ram\[19\]\[8\],1737.45
net361,1737.28
_03255_,1736.66
decoder.rf.ram\[10\]\[2\],1736.42
net158,1736.12
_03013_,1736.06
decoder.rf.ram\[5\]\[1\],1735.89
_03415_,1735.69
_03636_,1735.12
_00885_,1734.94
decoder.rf.ram\[12\]\[15\],1734.92
net847,1734.72
decoder.rf.ram\[6\]\[14\],1734.3
_02134_,1734.06
net1455,1733.78
net925,1733.73
_02785_,1733.58
net926,1733.26
net1050,1733.12
net1049,1733.04
net1030,1732.72
net1337,1732.42
_01664_,1731.88
net1501,1731.14
_03965_,1730.97
_02105_,1730.82
decoder.rf.ram\[28\]\[11\],1729.54
net89,1729.43
net1235,1729.4
_01765_,1729.12
_03978_,1728.91
decoder.rf.ram\[10\]\[5\],1728.83
decoder.rf.ram\[7\]\[18\],1728.78
net463,1728.78
_01963_,1728.54
_02007_,1728.48
net1057,1728.46
net426,1728.44
decoder.rf.ram\[11\]\[0\],1728.4
_01828_,1728.34
_00542_,1728.24
net1227,1728.15
net1026,1728.09
_02463_,1727.73
net1042,1727.68
_00871_,1727.58
net1778,1727.3
decoder.rf.ram\[23\]\[29\],1726.88
_03611_,1724.84
_00864_,1723.86
_00789_,1723.72
net1622,1723.45
_02941_,1723.34
_01237_,1723.12
net1690,1722.63
decoder.rf.ram\[11\]\[11\],1722.215
_00677_,1722.19
net1406,1722.03
_01252_,1721.975
_01134_,1720.81
_04238_,1720.595
_02833_,1720.41
decoder.rf.ram\[10\]\[17\],1720.26
_00055_,1719.66
decoder.rf.ram\[30\]\[16\],1719.15
_00070_,1719
_02157_,1718.79
_00492_,1718.62
decoder.rf.ram\[18\]\[27\],1718.49
net314,1718.35
_02128_,1716.64
decoder.rf.ram\[26\]\[18\],1716.06
_03411_,1715.38
_02712_,1715.36
net479,1714.86
_01455_,1714.5
_00583_,1713.885
_03267_,1713.74
_01811_,1713.64
net1556,1713.35
_01382_,1710.74
_01427_,1709.42
net921,1709.12
net431,1708.96
_01084_,1708.655
decoder.rf.ram\[22\]\[6\],1707.9
_01205_,1707.62
net1597,1707.1
decoder.rf.ram\[4\]\[25\],1706.96
_02760_,1706.17
net735,1705.23
_00654_,1705.1
decoder.rf.ram\[4\]\[13\],1704.78
_00293_,1704.52
net1962,1704.44
_00343_,1704.2
_03434_,1703.31
_03938_,1703.19
_00316_,1702.78
_00170_,1702.675
_03468_,1702.46
net1412,1701.9
net1010,1701.64
net1636,1701.45
_03856_,1700.73
net898,1700.66
_03205_,1700.28
_02964_,1699.81
_01662_,1699.53
_02735_,1699.4
_04101_,1699.3
net664,1699.2
net1644,1699.19
net680,1698.48
net1187,1698.34
_03909_,1697.9
decoder.rf.ram\[29\]\[30\],1697.85
_00740_,1697.6
net901,1697.36
net1463,1697.14
_02502_,1695.96
net736,1695.18
net1612,1694.98
_01451_,1694.75
_02021_,1694.7
_04462_,1694.53
_01714_,1694.18
decoder.rf.ram\[7\]\[1\],1694.005
_00428_,1693.945
net1200,1693.74
net750,1693.44
_03323_,1692.93
_04202_,1692.84
net1189,1692.44
net1191,1692.28
_01693_,1691.92
_03573_,1691.55
_00283_,1691.4
_01092_,1691.1
_03571_,1690.7
_04350_,1690.26
_02365_,1690.14
_02229_,1690.1
net974,1689.87
_01374_,1689.57
net737,1688.97
net927,1688.96
net823,1688.77
net824,1688.24
decoder.rf.ram\[7\]\[15\],1687.9
net1529,1687.62
_01509_,1687.16
_03708_,1686.53
net1202,1686.02
net1822,1685.875
_01760_,1685.54
_00276_,1685.4
decoder.rf.ram\[20\]\[30\],1684.76
_02796_,1684.45
_00945_,1684.04
net919,1683.91
_03312_,1683.8
net1310,1683.19
_00764_,1682.94
_02397_,1682.66
_00351_,1682.43
_03984_,1682.16
_00456_,1681.3
decoder.rf.ram\[22\]\[23\],1681.18
net711,1681.04
decoder.rf.ram\[9\]\[8\],1681
_04110_,1680.92
_02250_,1680.38
_02985_,1680.28
decoder.rf.ram\[13\]\[18\],1679.78
_00651_,1679.72
net709,1679.17
decoder.rf.ram\[20\]\[2\],1679.14
_03398_,1677.61
net1734,1677.43
net438,1677.39
net44,1676.96
decoder.rf.ram\[22\]\[20\],1676.58
_00197_,1676.26
_02052_,1675.4
_01538_,1675.36
_03410_,1675.02
_02238_,1674.61
_00397_,1673.5
decoder.rf.ram\[13\]\[29\],1673.47
_01792_,1672.52
_01873_,1672.16
_02267_,1671.79
_01266_,1671.595
net1390,1670.53
_00522_,1670.14
_01120_,1670.08
net1423,1669.12
_03239_,1668.74
_04373_,1667.46
_00468_,1666.72
_00832_,1666.07
decoder.rf.ram\[21\]\[30\],1665.55
counter.jmp,1665.36
_00319_,1665.12
_04419_,1664.78
net379,1664.51
_02399_,1664.2
_03400_,1664.18
_01004_,1664.16
decoder.rf.ram\[10\]\[1\],1664.05
_03942_,1663.9
net1547,1663.44
_01802_,1662.38
_00804_,1661.56
_03969_,1661.56
net1884,1661.27
decoder.a1\[2\],1661.24
_01058_,1660.44
_02835_,1660.39
decoder.a3\[4\],1659.76
_04194_,1659.35
net993,1658.94
_01070_,1658.88
_00136_,1658.44
_02415_,1658.16
_01715_,1657.56
_02453_,1657.26
decoder.rf.ram\[21\]\[2\],1657.18
net232,1656.32
_00067_,1655.68
_01010_,1655.16
_02247_,1654.62
decoder.result\[11\],1654.4
_04435_,1654.38
net515,1653.96
_01024_,1653.86
_02260_,1653.68
_02636_,1653
decoder.rf.ram\[25\]\[15\],1652.59
_01556_,1651.43
_04195_,1651.38
_03244_,1651.2
decoder.result\[17\],1651.08
net1606,1650.62
_03760_,1650.06
decoder.rf.ram\[15\]\[17\],1649.87
decoder.rf.ram\[27\]\[21\],1649.49
decoder.c\[3\],1648.63
_02798_,1647.96
_02423_,1647.73
_04012_,1646.12
_00419_,1646.035
_03667_,1645.72
decoder.rf.ram\[11\]\[1\],1645.4
_04259_,1644.82
_00245_,1643.8
net323,1643.35
_00550_,1643.32
net112,1643.28
_03934_,1643.2
_03206_,1642.54
net1651,1642.49
decoder.rf.ram\[10\]\[11\],1640
net436,1639.57
_04205_,1638.2
decoder.rf.ram\[6\]\[19\],1638.07
_01837_,1637.52
decoder.rf.ram\[30\]\[3\],1636.31
_02637_,1636.06
_00384_,1635.68
_03789_,1635.22
_00320_,1635.18
_00779_,1635.08
_02577_,1634.27
decoder.rf.ram\[26\]\[25\],1633.7
_02354_,1632.89
_00736_,1632.78
_01053_,1632.19
net382,1632.15
_03166_,1632.1
_01995_,1631.98
_03295_,1631.93
_00807_,1631.32
_03073_,1631
decoder.rf.ram\[19\]\[20\],1629.92
decoder.a2\[2\],1629.81
decoder.rf.ram\[6\]\[13\],1629.76
_01459_,1628.4
decoder.rf.ram\[27\]\[13\],1627.94
net1467,1627.855
_01777_,1626.76
_04395_,1626.72
decoder.rf.ram\[23\]\[28\],1626.52
_00200_,1626.48
decoder.rf.ram\[31\]\[25\],1625.79
net1664,1625.56
_00534_,1625.26
net1911,1625.22
_01155_,1624.82
_02277_,1624.66
decoder.result\[16\],1624.26
_02918_,1624.24
_00277_,1623.3
_04072_,1623.28
_01401_,1622.81
_02338_,1622.58
_00466_,1622.28
net127,1622.25
_03092_,1621.64
decoder.rf.ram\[19\]\[30\],1621.58
_01508_,1621.48
_02962_,1620.76
_04375_,1620.7
decoder.result\[9\],1620.33
decoder.rf.ram\[13\]\[5\],1620.33
_03207_,1619.91
_01888_,1618.56
_00082_,1618.52
net1147,1618.47
_02788_,1617.36
_01866_,1617.25
net827,1617.1
_01711_,1616.6
decoder.rf.ram\[17\]\[9\],1615.66
_02117_,1615.3
_00518_,1615.085
_04355_,1614.59
_04073_,1614.18
decoder.rf.ram\[27\]\[29\],1613.67
_01523_,1613.035
_01655_,1613
_01940_,1612.7
_03883_,1612.28
_02679_,1612.13
_02155_,1612.06
decoder.rf.ram\[8\]\[26\],1611.36
net1819,1610.77
_03038_,1610.42
_02264_,1609.76
net22,1609.5
_04231_,1609.42
decoder.rf.ram\[14\]\[18\],1608.57
decoder.rf.ram\[23\]\[23\],1608.12
_03835_,1608.08
_04131_,1608.03
net712,1607.12
_03213_,1606.82
decoder.rf.ram\[3\]\[7\],1604.63
_01898_,1604.45
_04433_,1603.92
net1841,1603.9
net298,1603.5
decoder.rf.ram\[20\]\[16\],1603.38
net1289,1602.48
_03045_,1602.43
_01740_,1602.375
_02914_,1602.32
decoder.rf.ram\[10\]\[20\],1601.81
_03806_,1601.77
_00415_,1601.135
decoder.rf.ram\[5\]\[25\],1601.12
decoder.rf.ram\[6\]\[10\],1600.66
_00026_,1599.355
_02958_,1599.09
_01928_,1598.9
net1521,1598.42
_01048_,1598.36
_03042_,1597.6
_01044_,1597.3
net50,1596.28
net1302,1595.72
_03237_,1594.99
_00673_,1594.72
decoder.rf.ram\[18\]\[5\],1594.33
_00845_,1594.27
_02957_,1593.54
decoder.rf.ram\[1\]\[30\],1590.9
decoder.rf.ram\[19\]\[16\],1589.95
_02495_,1589.81
_04262_,1589.56
net1922,1589.48
_03285_,1589.1
_01728_,1588.56
_02701_,1587.98
_00667_,1587.895
net51,1587.58
_00571_,1586.96
net1466,1586.58
_00713_,1585.5
_01735_,1585.46
_00791_,1585.225
decoder.rf.ram\[21\]\[28\],1585.035
_02339_,1584.98
_03095_,1583.95
_00035_,1583.14
_03523_,1582.86
decoder.rf.ram\[1\]\[7\],1582.56
_01985_,1582.24
_04426_,1581.16
_01846_,1581.07
_00183_,1580.7
decoder.rf.ram\[24\]\[11\],1579.82
net988,1579.375
_01431_,1579.2
_00007_,1579.14
_02009_,1578.955
_03512_,1578.6
_01041_,1577.93
_01762_,1576.5
_03887_,1576.28
decoder.rf.ram\[6\]\[6\],1575.32
_01827_,1574.88
_01947_,1574.6
_02142_,1574.52
net1578,1573.31
decoder.rf.ram\[6\]\[22\],1573.2
_01391_,1573.04
counter.pc\[1\],1572.8
_03076_,1570.17
_03061_,1569.865
_03680_,1569.215
_01623_,1569.12
_03126_,1569.09
net1391,1569.04
_01467_,1568.82
_03815_,1568.14
_00125_,1566.96
_01932_,1566.86
_00190_,1566.72
decoder.a2\[4\],1564.66
_03452_,1564.38
_02544_,1564.14
decoder.rf.ram\[26\]\[31\],1563.13
_01504_,1562.94
_00625_,1562.795
_02435_,1562.19
_00244_,1562.18
decoder.rf.ram\[14\]\[21\],1562.1
_03494_,1561.58
_02177_,1560.42
net1470,1560.305
_00308_,1560.28
_02702_,1558.87
_01395_,1558.75
_03674_,1558.54
net710,1557.98
_00711_,1557.78
_00941_,1557.57
_02722_,1557.41
_01748_,1557.12
decoder.rf.ram\[12\]\[29\],1556.72
_02583_,1555.72
_03507_,1555.18
decoder.rf.ram\[22\]\[19\],1554.4
_02775_,1554.26
decoder.rf.ram\[15\]\[14\],1553.74
_02903_,1553.59
_03158_,1553.56
_00287_,1553.26
_00429_,1552.965
_01087_,1551.58
_00685_,1550.81
decoder.rf.ram\[26\]\[23\],1549.34
_01407_,1548.89
_02136_,1548.75
net645,1548.7
_00867_,1548.28
decoder.rf.ram\[20\]\[23\],1547.86
_02085_,1547.56
net672,1546.74
net1803,1545.54
decoder.rf.ram\[15\]\[3\],1545.15
decoder.rf.ram\[24\]\[27\],1545.02
net1629,1544.98
_04228_,1544.38
_01207_,1543.62
net476,1542.78
_00537_,1541.6
_01486_,1541.6
_04047_,1541.36
_04007_,1541.28
net565,1540.62
_02789_,1539.72
_00889_,1539.32
_01712_,1539.06
decoder.rf.ram\[18\]\[23\],1539.02
decoder.rf.ram\[24\]\[20\],1538.22
_03840_,1537.84
decoder.rf.ram\[28\]\[8\],1537.71
decoder.rf.ram\[9\]\[20\],1537.62
_01563_,1536.9
_02936_,1536.86
net1715,1536.76
_00202_,1536.655
_01550_,1535.96
decoder.rf.ram\[8\]\[9\],1535.82
_03679_,1535.59
_01612_,1535.38
net1290,1535.32
_01140_,1534.96
_02384_,1534.86
_03330_,1534.78
net1295,1534.23
_02902_,1533.6
_02122_,1533.58
net1703,1533.4
net1918,1532.45
_00059_,1531.98
_02309_,1531.88
_02682_,1531.62
_02685_,1530.49
_04146_,1529.84
_02853_,1529.55
_00267_,1528.94
_01883_,1528.26
_02202_,1528.24
decoder.rf.ram\[27\]\[24\],1528.15
_00054_,1528.06
_00266_,1525.84
_02374_,1525.72
_02575_,1525.58
_02858_,1525.47
decoder.rf.ram\[22\]\[16\],1525.3
decoder.rf.ram\[30\]\[7\],1524.64
_02751_,1524.5
net196,1523.3
net1509,1523.06
_02051_,1523
decoder.rf.ram\[2\]\[28\],1522.32
_00424_,1522.28
_01204_,1522.07
_04370_,1521.53
_03519_,1521.5
_00008_,1521.08
_01376_,1520.78
_04161_,1520.63
decoder.rf.ram\[15\]\[4\],1519.9
_04453_,1519.8
_00033_,1519.3
_03391_,1519.09
_01913_,1518.98
_03359_,1518.26
_03346_,1516.92
_01814_,1516.86
_01474_,1516.78
_03074_,1516.72
_04200_,1516.48
_00605_,1516.215
_00298_,1515.885
decoder.result\[0\],1515.74
_00331_,1515.32
_02293_,1515.1
_00642_,1514.975
decoder.rf.ram\[0\]\[27\],1514.82
_03866_,1514.66
_03535_,1514.04
_01540_,1513.5
decoder.rf.ram\[9\]\[5\],1513.3
_02129_,1512.98
net1741,1512.83
net106,1512.81
_03574_,1512.52
_03582_,1512.08
_02750_,1511.69
_02823_,1511.3
_02559_,1510.18
_00391_,1509.94
_03712_,1509.59
_02077_,1509.55
decoder.rf.ram\[4\]\[31\],1509.24
_00684_,1509.12
decoder.rf.ram\[7\]\[16\],1508.665
_03047_,1508.62
_02316_,1508.56
_00135_,1508.52
net1656,1507.08
_00220_,1506.98
_03480_,1506.9
_00269_,1506.24
_03309_,1504.86
decoder.rf.ram\[14\]\[22\],1504.63
_00484_,1504.61
_01859_,1503.86
_02900_,1503.84
net981,1502.56
_03064_,1502.46
net1946,1502.025
_00638_,1501.76
_02654_,1501.7
net229,1500.89
_01918_,1500.8
_01915_,1500.49
_02875_,1500.2
_02898_,1499.9
_04365_,1499.44
_02096_,1498.24
decoder.rf.ram\[21\]\[20\],1497.73
_00077_,1497.56
_04388_,1496.82
_00762_,1496.74
_04286_,1495.94
_03341_,1495.64
_00315_,1495.18
decoder.rf.ram\[7\]\[17\],1494.08
decoder.rf.ram\[24\]\[28\],1493.08
_00780_,1493.06
_01452_,1492.42
net322,1492.33
net1092,1491.61
_02207_,1491.52
_00304_,1490.715
_03070_,1490.54
net405,1490.18
decoder.rf.ram\[3\]\[19\],1488.86
_02981_,1488.62
net1707,1488.51
net363,1488.18
_00334_,1488.06
_03140_,1487.91
_01358_,1487.15
_02268_,1486.92
decoder.rf.ram\[22\]\[8\],1486.24
net590,1485.98
_03797_,1485.8
_04344_,1484.94
decoder.rf.ram\[6\]\[21\],1484.3
_03447_,1483.74
_04400_,1483.66
_04121_,1482.12
_00510_,1481.98
_02624_,1481.76
_03168_,1480.66
_03610_,1480.62
_02650_,1480.34
_03219_,1479.42
_02879_,1478.93
_00848_,1478.82
decoder.rf.ram\[26\]\[17\],1478.35
_00458_,1478.2
_00095_,1477.94
_01667_,1477.19
decoder.c\[0\],1476.98
_00327_,1476.78
_00107_,1476.715
decoder.rf.ram\[25\]\[20\],1476.18
_00178_,1475.9
decoder.rf.ram\[20\]\[1\],1475.74
_03142_,1475.64
_01650_,1474.73
_02587_,1473.4
_01186_,1473.2
_00722_,1472.94
_01741_,1471.96
net1595,1470.82
_01494_,1470.72
net643,1470.65
_03288_,1469.96
decoder.a3\[2\],1469.92
_03726_,1469.74
_01533_,1469.28
decoder.rf.ram\[20\]\[24\],1468.62
_02589_,1468.02
decoder.rf.ram\[25\]\[11\],1467.61
_03695_,1467.48
_03775_,1467.09
net1133,1466.55
_02109_,1465.66
net1758,1465.34
_00796_,1465.23
_01046_,1464.96
_00066_,1464.64
net1297,1464.38
_02135_,1464.31
decoder.rf.ram\[28\]\[23\],1464
decoder.rf.ram\[4\]\[28\],1462.3
_00902_,1461.94
_00710_,1461.76
_02386_,1461.7
_00483_,1461.3
_02402_,1461.21
_00172_,1460.96
_00551_,1460.78
_00043_,1460.62
_04328_,1459.56
decoder.result\[5\],1458.74
_00257_,1458.36
_02358_,1457.11
_03424_,1457
net1279,1456.69
_03041_,1456.54
_00014_,1455.9
_03779_,1455.86
decoder.rf.ram\[13\]\[28\],1455.57
net1546,1455.27
net372,1454.58
_01912_,1454.46
decoder.rf.ram\[29\]\[31\],1454.46
_02220_,1453.68
_03028_,1452.82
_02497_,1452.56
decoder.rf.ram\[24\]\[10\],1452.34
_04279_,1451.49
_01175_,1450.6
_00363_,1449.78
_03722_,1449.68
_02994_,1449.51
_02190_,1447.82
net21,1447.8
decoder.rf.ram\[23\]\[0\],1447.67
decoder.rf.ram\[14\]\[20\],1447.28
net366,1446.72
_01674_,1446.59
net1150,1446.49
decoder.rf.ram\[1\]\[22\],1445.4
_02039_,1444.42
decoder.rf.ram\[29\]\[29\],1444.14
_03406_,1444.11
decoder.rf.ram\[27\]\[25\],1444.05
_02483_,1443.87
_00296_,1443.32
decoder.rf.ram\[18\]\[26\],1443
_01210_,1442.88
_02019_,1441.34
decoder.rf.ram\[1\]\[29\],1441.2
_03669_,1440.96
_04397_,1440.52
_04351_,1440.02
_04301_,1439.2
_04429_,1438.37
_01632_,1438.27
_02249_,1438.2
_03709_,1438.08
_03089_,1437.44
net1697,1436.96
_02211_,1436.42
_00255_,1435.735
_02414_,1435.62
_00357_,1435.2
_01565_,1434.54
_02660_,1434.5
decoder.rf.ram\[25\]\[0\],1434.1
decoder.rf.ram\[11\]\[9\],1433.52
_00633_,1433.38
decoder.rf.ram\[20\]\[10\],1432
_01647_,1430.88
_02392_,1430.32
_04246_,1430.08
_02561_,1429.955
_00259_,1429.72
net380,1427.92
net1753,1427.76
_01608_,1427.6
_01951_,1427.355
decoder.rf.ram\[22\]\[29\],1427.23
decoder.rf.ram\[17\]\[25\],1426.05
_04335_,1425.9
_03291_,1425.55
_04105_,1425.41
_01144_,1424.72
_03698_,1424.58
_00861_,1424.46
_04084_,1424.44
_01116_,1424.22
_00591_,1422.74
_02529_,1422.5
_01751_,1422.46
_01217_,1422.38
_04098_,1422.22
_00154_,1421.92
decoder.rf.ram\[1\]\[1\],1421.52
_03160_,1421.48
net781,1421.34
_03304_,1421.12
_02198_,1421.06
_00250_,1420.74
_00180_,1420.24
_03605_,1419.88
_01694_,1417.16
_03566_,1417.06
_00318_,1416.64
_02821_,1416.34
_04384_,1416.16
_03947_,1415.98
_01542_,1415.54
_02180_,1415.21
net681,1415.16
net227,1415.04
decoder.rf.ram\[30\]\[10\],1414.72
decoder.rf.ram\[31\]\[9\],1414.45
_02738_,1414.18
_02827_,1413.89
_03286_,1411.96
decoder.rf.ram\[4\]\[4\],1411.64
_01520_,1411.17
net831,1411.1
_04368_,1409.82
_00292_,1409.08
_01129_,1408.9
_01345_,1408.56
_03739_,1408.1
decoder.rf.ram\[4\]\[3\],1407.48
_00031_,1407.4
_00669_,1407.06
_04252_,1406.68
_00628_,1406.47
_04152_,1406.33
decoder.rf.ram\[8\]\[18\],1405.43
_03256_,1405.2
_03945_,1405.04
decoder.rf.ram\[21\]\[25\],1404.41
_03445_,1404.26
_01338_,1404.01
decoder.rf.ram\[26\]\[10\],1403.32
_01363_,1403.27
_03378_,1402.76
_01858_,1402.74
_01683_,1402.7
decoder.rf.ram\[3\]\[15\],1401.88
_01139_,1401.63
_04378_,1400.72
_01495_,1400.64
_04103_,1400.52
_04210_,1400.41
_04415_,1400.16
_04294_,1400.14
_02140_,1400.04
_01404_,1399.74
decoder.rf.ram\[8\]\[17\],1398.32
net1859,1398.09
counter.pc\[0\],1397.095
decoder.a3\[3\],1396.9
decoder.rf.ram\[3\]\[5\],1396.72
_04356_,1395.76
_01333_,1394.04
_00352_,1393.68
decoder.rf.ram\[30\]\[11\],1393.27
_04464_,1392.56
_01272_,1391.96
_00023_,1391.88
_04214_,1391.19
net406,1390.98
_04123_,1390.62
_01794_,1390.37
_04005_,1390.25
_00349_,1389.345
_02648_,1389
net1426,1388.33
_04223_,1387.8
_03653_,1387.44
_02487_,1386.26
_03456_,1384.72
_03374_,1384.18
decoder.rf.ram\[16\]\[0\],1383.36
_00635_,1382.54
_02686_,1382.36
_00944_,1382.06
_02441_,1381.8
_02720_,1380.92
decoder.result\[15\],1380.24
_00060_,1380.075
_00501_,1379.58
decoder.rf.ram\[5\]\[20\],1379.32
_04321_,1379.22
_01189_,1378.44
net650,1377.94
decoder.rf.ram\[19\]\[19\],1377.3
_03408_,1377.22
decoder.rf.ram\[0\]\[14\],1376.79
_02912_,1376.72
_04089_,1375.7
_04436_,1375.56
_02771_,1374.98
_02050_,1374.86
_03117_,1374.02
_01677_,1373.62
_02753_,1373.5
net1590,1373.34
_00166_,1373.22
_03677_,1373.13
_02206_,1372.56
_01360_,1372.54
_02251_,1371.8
_00195_,1371.23
_03109_,1369.43
