net,length_um
net577,1458.28
_1239_,1458.14
_1023_,1457.9
_0559_,1457.61
_0048_,1457.02
net713,1456.76
_0317_,1456.38
_3386_,1456.15
_0391_,1455.6
_2923_,1455.04
ram\[16\]\[5\],1454.9
_1611_,1454.86
_1315_,1454.2
ram\[30\]\[9\],1453.64
_3794_,1453.05
_1754_,1452.52
ram\[30\]\[4\],1452.44
_0679_,1451.66
ram\[9\]\[7\],1448.95
_1001_,1448.68
ram\[27\]\[30\],1448.57
net1257,1448.28
_2564_,1448.16
_3526_,1448.02
_3088_,1445.34
_2420_,1444.8
_3459_,1444.26
_0343_,1444.22
net1258,1443.48
_2668_,1442.72
_1107_,1442.37
_2657_,1441.46
_0080_,1441.44
ram\[0\]\[17\],1441.24
_0163_,1440.32
_1787_,1439.87
_1194_,1439.7
_3078_,1439.18
_0773_,1439.1
ram\[28\]\[26\],1439.01
_2982_,1438.5
_1245_,1437.7
_1487_,1437.64
net1056,1437.31
net85,1437.26
net41,1437.14
_2021_,1436.74
_2901_,1436.42
_0624_,1435.9
_0546_,1435.88
_3048_,1434.62
_1590_,1434.39
ram\[21\]\[1\],1433.71
_0143_,1433.62
_1780_,1433.36
_1008_,1433.26
_0863_,1430.78
_2075_,1430.42
_3031_,1430.16
_3018_,1430.12
ram\[6\]\[31\],1429.92
_0121_,1429.8
_3873_,1429.1
ram\[27\]\[25\],1428.72
ram\[17\]\[19\],1427.5
net1052,1427.38
_2323_,1427.34
_1634_,1425.93
_1295_,1425.14
_0205_,1424.08
_3169_,1423.98
_3252_,1423.34
_2542_,1422.52
_2097_,1420.8
_3879_,1420.48
_2786_,1420.36
_0492_,1420.32
_0879_,1419.96
ram\[10\]\[4\],1419.6
_1154_,1419
ram\[27\]\[10\],1418.86
_1456_,1417.86
_1156_,1417.54
_0480_,1416.9
_0502_,1416.44
_3503_,1416.04
_0152_,1415.61
_0854_,1415.44
_3038_,1413.54
_1689_,1412.9
_3875_,1412.9
_3666_,1412.37
_2125_,1412.26
_3140_,1411.445
_3763_,1411.44
ram\[28\]\[7\],1410.7
_0467_,1409.82
_3458_,1409.82
ram\[21\]\[0\],1408.76
_3877_,1408.24
_3859_,1407.16
_1461_,1406.69
_2887_,1406.38
_2641_,1405.63
ram\[7\]\[8\],1405.52
ram\[23\]\[24\],1404.595
ram\[18\]\[28\],1403.6
_1515_,1403.16
_0954_,1402.56
net891,1400.88
_3770_,1400.54
_1278_,1400.48
ram\[0\]\[27\],1400.4
ram\[25\]\[20\],1400.31
_2621_,1400.22
_3258_,1399.48
_1248_,1397.66
_3739_,1397.52
_0432_,1397.48
ram\[18\]\[23\],1397.26
ram\[17\]\[11\],1395.23
_0077_,1395
_2272_,1394.86
_3722_,1394.7
_0383_,1394.58
_1547_,1394.04
_1258_,1393.76
_3505_,1393.76
ram\[5\]\[24\],1393.76
_3254_,1393.7
_1543_,1393.14
ram\[20\]\[30\],1392.46
_0672_,1392.24
_2686_,1391.84
_3574_,1390.86
_0433_,1389.48
_1371_,1388.06
_1908_,1387.61
_0251_,1387.38
_2958_,1387.27
_0298_,1386.47
net904,1386.46
_2984_,1384.55
_3578_,1384.32
ram\[24\]\[17\],1382.78
_0968_,1382.28
_3121_,1381.62
_1860_,1381.34
_2019_,1380.58
net928,1380.52
ram\[2\]\[30\],1379.98
_0714_,1379.06
_0300_,1378.78
_2459_,1378.55
_2402_,1378.54
_3582_,1378.12
_0402_,1377.12
_2530_,1377.01
_1093_,1376.78
_2326_,1376
_1723_,1375.94
_3527_,1375.52
_1392_,1374.48
_0097_,1374.06
_2374_,1373.38
_2333_,1372.7
_0794_,1372.13
_1971_,1371.91
_3676_,1371.58
_0822_,1371.42
_1362_,1371.08
_1806_,1370.52
_3543_,1369.88
_1249_,1369.48
_0772_,1369.3
_3675_,1368.84
_1885_,1368.78
_2457_,1368.54
_1737_,1367.27
ram\[3\]\[8\],1366.36
_1639_,1366.04
ram\[16\]\[0\],1365.6
ram\[1\]\[23\],1365.56
ram\[19\]\[20\],1365.22
_2922_,1365.15
_2909_,1364.62
net535,1364.58
ram\[21\]\[17\],1364.29
_2277_,1363.9
_1673_,1362.26
_1909_,1361.72
_3453_,1360.42
_2627_,1360.18
_3273_,1359.46
ram\[5\]\[9\],1359.34
_1030_,1358.99
_1271_,1358.86
_0743_,1358.82
net997,1356.83
_1720_,1356.04
_3178_,1355.04
_1959_,1354.78
_0388_,1354.395
_1320_,1353.88
_3419_,1353.56
_1345_,1352.76
_2235_,1352.54
net943,1352.24
ram\[12\]\[19\],1349.25
_3255_,1349.18
_3103_,1348.68
_3649_,1347.14
_3857_,1346.92
_2788_,1346.84
_0431_,1346.34
_1511_,1346.1
ram\[25\]\[24\],1345.58
_1310_,1344.01
_1402_,1342.1
_1719_,1342.02
_1648_,1341.88
_3864_,1341.58
_1672_,1341.38
_2796_,1340
_0984_,1339.92
_1777_,1337.97
ram\[10\]\[31\],1337.74
_3812_,1335.82
_2452_,1335.81
_3573_,1335.24
_0495_,1335.2
_3655_,1334.81
_3015_,1334.66
_0503_,1334.17
_1684_,1332.72
_0004_,1332.1
ram\[2\]\[3\],1332
_1645_,1331
_3306_,1330.59
_3677_,1330.24
_1044_,1330.2
_3523_,1329.1
_0584_,1328.54
_2365_,1328.46
_1676_,1328.13
net872,1327.53
_0310_,1327.46
_1614_,1327
_0792_,1326.74
_3023_,1326.04
ram\[16\]\[6\],1325.48
_1197_,1325.18
_2967_,1324.48
ram\[12\]\[27\],1323.46
_1728_,1323.18
_1695_,1323.12
_2760_,1322.84
_1812_,1322.81
ram\[9\]\[27\],1321.75
_0448_,1320.76
ram\[20\]\[9\],1320.7
_2055_,1320.6
_3182_,1319.1
_1798_,1318.85
_3592_,1318.52
_1525_,1318.34
_0542_,1318.295
_2410_,1317.78
ram\[28\]\[22\],1317.55
_1352_,1317.26
_2789_,1317.24
_0496_,1317.22
_1852_,1317.02
_0998_,1316.89
_0428_,1316.42
_3839_,1315.98
_2010_,1315.84
_2868_,1315.7
_1629_,1315.59
_3282_,1313.4
_1815_,1313.22
_1556_,1313.08
ram\[16\]\[7\],1313.06
_3210_,1312.73
_0378_,1311.55
_2409_,1310.46
_3872_,1309.44
_1851_,1309.3
_0528_,1309.16
_0210_,1308.66
_2214_,1308.53
_1240_,1308.32
_0440_,1307.16
_0204_,1306.74
_3349_,1305.47
ram\[8\]\[21\],1304.84
_0989_,1304.68
_3201_,1304.6
ram\[7\]\[1\],1304.28
_2058_,1303.32
ram\[11\]\[0\],1303.18
_0607_,1302.54
_0913_,1301.96
_0661_,1301.66
_3378_,1300.96
_1529_,1300.14
ram\[19\]\[9\],1299.78
_0553_,1298.98
_1544_,1298.72
_3228_,1298.52
_1498_,1297.48
_2926_,1297.12
ram\[2\]\[22\],1296.88
_1500_,1296.57
_0896_,1295.82
_2630_,1294.94
_1106_,1294.8
_2545_,1294.32
_0029_,1294.2
_1936_,1293.87
_1796_,1293.74
_3790_,1293.24
_1383_,1293.2
_0825_,1292.86
_2444_,1291.78
_3271_,1290.8
ram\[19\]\[13\],1290.76
_2763_,1290.18
_3577_,1289.54
net1127,1289.02
_2864_,1288.2
_3728_,1287.76
_3829_,1287.3
_1848_,1287.14
ram\[20\]\[11\],1286.82
_2581_,1286.42
_0420_,1285.86
net578,1285.78
_1351_,1282.64
_1980_,1282.3
ram\[8\]\[30\],1282.26
_0414_,1282.04
_3444_,1281.2
_3119_,1280.3
ram\[3\]\[3\],1280.28
_2532_,1279.68
_2231_,1278.44
_1237_,1278.27
_2373_,1277.6
_0556_,1277.34
_0081_,1276.88
ram\[20\]\[21\],1275.96
net121,1274.95
_1356_,1274.56
_2154_,1274.32
_0452_,1274.18
_1818_,1274.18
_2266_,1273.7
_2619_,1273.22
_1622_,1273.14
ram\[31\]\[11\],1272.64
ram\[18\]\[6\],1272.08
_0250_,1271.78
ram\[1\]\[0\],1271.74
net942,1271.68
_2206_,1271.66
ram\[24\]\[28\],1271.18
_2730_,1270.34
_0472_,1269.44
_0094_,1269.22
_0860_,1269.1
_2833_,1269.06
_3132_,1268.46
_3054_,1268.22
_0754_,1267.96
_0967_,1267.58
_2917_,1267.18
_2968_,1266.82
_1147_,1265.72
_1573_,1265.52
_1883_,1265
_2584_,1264.76
_3318_,1264.26
_0376_,1263.87
_2405_,1263.74
_3179_,1263.69
ram\[10\]\[6\],1263.52
net924,1262.67
_0852_,1262.12
_0525_,1261.56
_0999_,1261.24
_0285_,1260.58
_1866_,1260.42
_3805_,1260.11
_2504_,1259.78
ram\[15\]\[2\],1259.56
_0017_,1259.04
_1266_,1258.8
_3115_,1258.08
_3091_,1257.96
_0289_,1257.88
_1287_,1257.82
_1704_,1257.38
net1154,1256.6
ram\[16\]\[17\],1256.58
_2709_,1256.24
_2466_,1255.9
_0629_,1254.94
_2562_,1254.92
_1353_,1254.4
_3609_,1254.23
_1741_,1252.88
_0534_,1252.83
_3566_,1252.03
_2149_,1250.88
_3852_,1250.72
_1894_,1250.32
_2119_,1250.3
_3704_,1250.26
_3484_,1250.02
_2607_,1249.94
_1200_,1249.82
_0174_,1249.66
ram\[2\]\[0\],1248.88
_1382_,1248.64
_1949_,1248.52
_3756_,1248.44
ram\[20\]\[15\],1248.04
_1316_,1247.68
_2265_,1247.68
_2651_,1247.44
_2387_,1247.26
_0455_,1246.44
ram\[15\]\[23\],1246.2
_1738_,1245.7
_2294_,1244.96
net154,1244.58
ram\[20\]\[20\],1244.52
_3590_,1243.7
_2615_,1241.98
ram\[10\]\[14\],1241.61
_3685_,1241.5
_1877_,1241.06
_2175_,1240.72
ram\[26\]\[28\],1240.24
_0111_,1239.98
_2242_,1239.86
ram\[14\]\[25\],1239.79
_0259_,1237.86
_2776_,1237.38
_1537_,1237.08
_1726_,1236.68
_2953_,1235.56
_1624_,1235
ram\[9\]\[31\],1234.98
_1354_,1234.955
_2116_,1234.84
_2918_,1234.14
_1879_,1233.76
_1820_,1232.52
_3853_,1232.36
_1395_,1231.68
_2467_,1231.28
ram\[14\]\[22\],1230.96
_3546_,1230.78
_3242_,1230.42
_1368_,1230.16
_0804_,1230.08
_1319_,1229.98
_2502_,1228.92
_3601_,1228.84
_0761_,1228.79
ram\[9\]\[11\],1228.75
_1292_,1228.58
_0135_,1228.3
ram\[9\]\[1\],1227.05
_0976_,1226.7
_0953_,1226.46
_1963_,1226.45
_0640_,1226.26
_2547_,1226.08
_2280_,1225.32
_0604_,1225.14
_0736_,1224.86
ram\[7\]\[16\],1224.76
_3509_,1224.02
_3332_,1223.4
_0618_,1223.32
_2728_,1223.32
_2919_,1223.32
_0168_,1223.1
_0407_,1222.54
_0647_,1221.18
_3374_,1221.06
_1501_,1221.02
_0232_,1220.66
_1153_,1220.64
_3194_,1220.64
_3824_,1220.38
ram\[24\]\[31\],1219.9
ram\[21\]\[30\],1219.88
_1660_,1219.46
net838,1219.35
_2837_,1219.22
net536,1219.12
_0810_,1217.745
_3630_,1217.54
_1375_,1216.9
ram\[17\]\[10\],1216.81
_3625_,1215.76
ram\[12\]\[23\],1215.5
_2165_,1213.94
_0355_,1212.96
_3613_,1212.41
_1597_,1211.99
_3380_,1211.66
_2972_,1211.4
_1480_,1211.26
_0437_,1211.24
_1276_,1210.5
_0375_,1210.46
_3193_,1210.13
_1126_,1208.58
_2737_,1206.12
_3819_,1205.58
_0203_,1205.48
_0305_,1205.02
_1546_,1204.92
_1290_,1204.56
net918,1204.18
_3344_,1204.01
_1744_,1203.58
_2290_,1203.3
clknet_6_1__leaf_clk,1202.52
_0172_,1202.26
_1285_,1202.23
_0459_,1201.54
_0952_,1200.58
ram\[19\]\[26\],1200.52
_0941_,1200.4
ram\[7\]\[23\],1200.34
_0261_,1199.805
_2930_,1199.72
_2340_,1199.24
_0392_,1199.165
_0845_,1199.1
ram\[30\]\[17\],1198.68
_1655_,1197.98
_0686_,1197.78
_1238_,1197.17
_2453_,1196.72
_0201_,1196.425
_3612_,1196.18
ram\[16\]\[8\],1194.32
_3355_,1194.3
net591,1193.74
_2762_,1193.13
clknet_6_40__leaf_clk,1192.535
_2908_,1192.52
_3483_,1192.46
_2512_,1192.3
_0422_,1192.04
_1294_,1191.94
_2257_,1191.5
_1283_,1189.76
_2712_,1188.37
_0819_,1188.32
net960,1187.88
_0325_,1187.24
_0221_,1187.14
_0812_,1185.94
_2362_,1185.36
_2600_,1185.32
_0083_,1184.28
_2303_,1183.96
_1205_,1183.6
ram\[6\]\[2\],1182.96
_1821_,1182.72
_0849_,1182.26
_2913_,1180.44
_1729_,1180.32
ram\[3\]\[13\],1180
_3607_,1179.58
_3310_,1179.54
_3090_,1179.22
_0291_,1178.76
ram\[11\]\[25\],1178.53
ram\[5\]\[27\],1177.46
_0371_,1176.01
_0218_,1173.48
_2699_,1172.7
_3092_,1171.3
_2455_,1170.7
_1081_,1170.02
_2237_,1169.88
ram\[27\]\[11\],1169.77
_0326_,1169.54
_3037_,1169.28
_0951_,1167.875
_2143_,1167.75
_0157_,1167.3
_2185_,1167.28
ram\[29\]\[18\],1167.14
_1979_,1167.04
_0522_,1166.34
_2446_,1166.18
_2140_,1166.16
ram\[7\]\[9\],1166.06
_0551_,1166
_2521_,1165.36
ram\[0\]\[7\],1165
_0416_,1164.96
_3268_,1163.92
_2164_,1163.82
net517,1163.48
_0099_,1163.38
_0318_,1161.36
_2890_,1161
_1116_,1160.87
_1264_,1159.94
_3063_,1159.5
_2263_,1158.66
_1718_,1157.5
_3657_,1155.69
_1326_,1155.51
_2739_,1155.34
_1791_,1153.8
_3795_,1153.44
_3623_,1153.06
_3346_,1152.5
ram\[10\]\[28\],1151.96
_3661_,1151.78
_1431_,1151.695
_2818_,1151.5
_1649_,1149.68
_2278_,1149.34
_3233_,1148.9
_3767_,1148.76
_3415_,1148.34
_0651_,1148.16
_2424_,1147
_1766_,1146.96
_1788_,1146.44
_0827_,1146.38
_3545_,1145.9
_1256_,1145.46
_2948_,1145.38
_1773_,1145.12
_3256_,1144.86
_3236_,1144.45
_2743_,1143.46
_0106_,1142.92
_2533_,1142.72
_3593_,1142.34
_1440_,1141.7
ram\[10\]\[11\],1141.14
_1481_,1139.9
ram\[7\]\[18\],1139.12
ram\[11\]\[23\],1139.07
_1242_,1138.82
_3868_,1138.23
_0514_,1138.04
_3801_,1137.88
_3656_,1137.22
_0824_,1135.94
_3099_,1135.52
_3079_,1135.34
clknet_6_47__leaf_clk,1134.4
_3400_,1134.38
ram\[15\]\[0\],1134.35
_0257_,1133.825
_1052_,1133.2
_0242_,1132.54
_0894_,1131.98
_2939_,1131.87
_1642_,1129.74
_3384_,1129.56
_3070_,1129.24
_2418_,1129
_2191_,1128.74
_3385_,1128.74
ram\[6\]\[26\],1128.68
_3654_,1127.86
_0828_,1127.78
_0700_,1127.325
_1831_,1126.95
_2335_,1126.04
_0434_,1125.6
_1759_,1125.14
_0936_,1125.13
_3473_,1124.55
ram\[29\]\[26\],1124.39
_1013_,1123.7
_1110_,1123.28
ram\[31\]\[26\],1122.72
_3074_,1122.36
_1924_,1121.44
_2722_,1120.58
_2799_,1119.74
ram\[13\]\[12\],1119.48
ram\[24\]\[5\],1118.42
_0919_,1118.24
_3499_,1117.36
_0497_,1117.26
_1707_,1116.46
_1342_,1116.4
_1332_,1115.57
_1912_,1115.06
ram\[18\]\[9\],1115
_2422_,1114.66
ram\[17\]\[6\],1114.3
_1722_,1113.5
_1261_,1113.06
_1216_,1112.68
_2645_,1112.3
_3266_,1111.21
ram\[2\]\[28\],1111.06
_2320_,1110.74
_2400_,1110.32
_1804_,1109.78
_1657_,1109.75
ram\[24\]\[20\],1108.4
net93,1108.22
_1297_,1108.17
_2791_,1107.58
ram\[19\]\[19\],1107.24
_0829_,1106.94
ram\[18\]\[26\],1106.74
_1833_,1106.57
_1363_,1105.48
ram\[25\]\[1\],1104.38
_0357_,1103.12
_1267_,1102.78
_0991_,1102.76
_2605_,1102.52
_3684_,1101.62
ram\[22\]\[9\],1100.77
_3638_,1100.02
_1817_,1099.8
_2430_,1099.76
_0504_,1099.6
_1394_,1098.58
_2051_,1098.36
ram\[17\]\[28\],1098.19
_1168_,1097.89
_2643_,1097.26
_1189_,1097.11
_1599_,1096.32
_3387_,1096.06
_0130_,1095.36
_1702_,1094.58
_3742_,1094.16
_1889_,1094.13
_3231_,1093.36
_2216_,1091.74
_0019_,1091.205
_2462_,1090.82
_2076_,1090.42
_2450_,1089.44
ram\[29\]\[5\],1089.07
_2568_,1087.28
_1770_,1087.08
_0237_,1086.96
_1430_,1086.64
_3315_,1086.44
_1930_,1085.4
_3113_,1085.33
_3369_,1085.2
_3507_,1084.84
_1076_,1084.66
ram\[21\]\[6\],1084.49
_2793_,1083.96
ram\[31\]\[23\],1083.25
_1359_,1083.18
_0996_,1082.88
clknet_6_32__leaf_clk,1082.88
_1850_,1080.7
_2415_,1080.38
_0153_,1079.58
_2705_,1079.12
_1117_,1079.08
_1696_,1078.86
clknet_6_51__leaf_clk,1078.34
_1797_,1078.18
_0693_,1078.03
ram\[23\]\[27\],1077.87
_2325_,1077.14
_0898_,1075.54
_2162_,1075.54
_1585_,1075.42
ram\[11\]\[20\],1074.98
ram\[20\]\[24\],1074.82
ram\[4\]\[1\],1074.76
_2109_,1074.34
_3832_,1074.19
_2970_,1073.4
_3127_,1072.58
_1243_,1071.14
ram\[13\]\[23\],1070.985
_1742_,1070.54
_2090_,1069.52
_2577_,1069.1
_3096_,1068.51
_2291_,1068.37
_2087_,1068.24
ram\[29\]\[31\],1067.24
_3514_,1066.8
_1170_,1066.66
_3305_,1065.4
ram\[1\]\[22\],1065.01
_3627_,1063.97
_2501_,1062.52
_1204_,1062.32
_2715_,1062.25
clknet_6_4__leaf_clk,1061.78
_2080_,1061.52
_1477_,1061.4
_2186_,1060.1
_0920_,1059.8
_3693_,1059.56
ram\[24\]\[23\],1059.44
_0073_,1058.37
_1938_,1058.32
_1571_,1057.9
_2025_,1057.86
_2752_,1057.58
net73,1057.18
_3758_,1056.76
_0071_,1055.7
_0780_,1055.14
net351,1054.64
_0916_,1054.47
_1563_,1052.82
ram\[25\]\[30\],1052.79
ram\[31\]\[31\],1052.52
_3469_,1052.04
_3191_,1051.96
_1152_,1051.64
_3422_,1051.515
net539,1051.3
net1131,1050.72
_1355_,1050.5
_2856_,1049.44
_2941_,1047.34
ram\[16\]\[27\],1047.02
_3326_,1046.22
_1584_,1045.97
_3351_,1045.9
_3409_,1045.78
_3743_,1045.52
_0225_,1045.32
_0985_,1044.7
_2279_,1044.54
_1493_,1044.2
_0078_,1044.1
_3196_,1043.88
_0800_,1043.48
ram\[25\]\[25\],1043.13
ram\[15\]\[3\],1042.68
ram\[13\]\[11\],1042.19
_1931_,1041.38
ram\[1\]\[13\],1041.27
_2284_,1040.48
_0192_,1039.16
_2049_,1038.38
ram\[30\]\[24\],1038.19
_3699_,1038.18
_1111_,1038.16
_2379_,1037.18
_3734_,1037.14
_1966_,1036.53
_2772_,1036.14
_0451_,1036.02
_2486_,1035.8
ram\[15\]\[30\],1035.74
_0846_,1033.46
net537,1033.1
_0833_,1032.2
_3645_,1030.98
clknet_6_42__leaf_clk,1030.98
clknet_6_21__leaf_clk,1030.595
_1246_,1030.12
clknet_6_63__leaf_clk,1030.08
_2182_,1029.7
_2677_,1029.4
_3220_,1028.26
_3521_,1027.04
_3846_,1026.6
_1307_,1025.34
_0563_,1024.685
_1104_,1024.175
_1441_,1024.02
ram\[2\]\[15\],1023.28
_2543_,1021.41
_0415_,1021.08
_2026_,1021.02
_2759_,1020.64
_2176_,1020.215
_2484_,1020.02
clknet_6_52__leaf_clk,1019.32
clknet_6_3__leaf_clk,1019.195
ram\[0\]\[29\],1018.52
_2460_,1018.34
_3452_,1018.12
_3753_,1017.24
_0443_,1017
_0425_,1016.88
_0767_,1016.52
_1902_,1016.44
_2947_,1016.11
_3637_,1016.05
_2539_,1015.2
_0799_,1014.54
_2138_,1014.42
_0483_,1013.12
_1410_,1012.67
_1199_,1012.6
ram\[23\]\[23\],1011.76
_3243_,1011.34
_3436_,1009.76
_1753_,1009.4
_2449_,1008.905
ram\[27\]\[13\],1007.42
_2505_,1006.28
_0331_,1005.38
_1663_,1004.78
_3764_,1004.66
ram\[30\]\[27\],1004.66
_2345_,1004.56
_1706_,1003.86
_3848_,1003.26
_0548_,1002.98
_1568_,1002.92
_2417_,1002.9
_3571_,1002.86
_3259_,1002.5
_1588_,1001.88
_1710_,1001.62
_0409_,1000.74
_3679_,999.82
_2845_,999.28
_2703_,998.2
_0793_,996.445
_1338_,996.2
_1250_,996.14
clknet_6_53__leaf_clk,996.02
_1536_,995.32
_1697_,995.28
_2312_,994.28
_2667_,992.86
_0635_,991.61
ram\[23\]\[20\],991.6
_1343_,991.46
_0808_,991.24
_0806_,991.02
ram\[10\]\[2\],990.64
ram\[23\]\[12\],990.32
_3272_,990.08
_0112_,989.6
_1234_,989.06
_1774_,988.86
_0207_,988.32
_2595_,988.22
ram\[19\]\[5\],987.52
_3427_,986.6
_3004_,986.56
_3735_,985.8
ram\[2\]\[29\],985.78
_2184_,985.34
_0660_,985.32
_2066_,984.38
_2315_,984.34
ram\[19\]\[4\],983.74
_3262_,982.56
clknet_6_13__leaf_clk,982.06
net60,981.48
_2803_,981.45
_1183_,981.38
_3269_,981.22
_2063_,979.42
_3856_,979.08
_3334_,978.58
_1347_,977.7
_3725_,973.58
_2311_,973.2
ram\[23\]\[8\],973.1
_0763_,972.34
_3761_,971.89
ram\[3\]\[18\],971.27
_2616_,971
_1790_,970.64
_3446_,969.66
clknet_6_7__leaf_clk,969.48
_2310_,969.18
_1750_,969.14
clknet_6_57__leaf_clk,968.32
_0817_,968.12
_3718_,966.27
_1158_,965.8
ram\[31\]\[25\],965.42
_1870_,965.4
_0986_,965.12
clknet_6_22__leaf_clk,964.74
ram\[2\]\[11\],963.72
_1628_,963.585
_2376_,963.46
clknet_6_45__leaf_clk,962.515
_1713_,961.98
_0837_,961.74
_2741_,960.82
net574,958.66
ram\[3\]\[28\],958.44
_0692_,957.92
_1562_,957.42
_0697_,956.6
net6,956.5
_2218_,956.16
_1201_,954.1
_0165_,954.04
ram\[11\]\[27\],952.12
_1984_,951.32
_2337_,950.92
_1927_,950.84
_1814_,950.44
clknet_6_44__leaf_clk,949.58
_0583_,948.94
_0086_,947.1
_0442_,947.08
_3702_,947
ram\[8\]\[0\],946.64
_2171_,945.56
_3016_,945.48
_0728_,945.06
_1159_,944.34
_3580_,943.94
_0370_,943.46
_2027_,943.37
_0127_,943.32
clknet_6_56__leaf_clk,942.94
_2250_,942.5
_1349_,941.76
_3820_,941.1
_2296_,940.42
clknet_6_8__leaf_clk,939.68
_1289_,938.74
_2403_,937.5
_1215_,937.48
_1613_,936.8
_3450_,936.76
_2631_,935.24
_0035_,934.365
_0579_,934.36
_2126_,933.98
ram\[30\]\[8\],933.935
_2601_,933.54
ram\[3\]\[24\],933.31
ram\[13\]\[27\],931.78
_2511_,930.62
ram\[27\]\[0\],928.56
_3147_,928.38
_2425_,927.76
_0236_,927.36
_2773_,927.02
_0057_,925.96
_3356_,924.24
_1247_,923.14
_3426_,922.94
_0304_,921.705
_1398_,921.48
_2986_,921.46
_3408_,921.42
_2907_,921.37
_0680_,920.6
_3865_,919.8
_3173_,918.14
_2196_,917.04
_3520_,916.84
ram\[3\]\[30\],916.74
_2998_,916.37
_0943_,915.92
ram\[16\]\[1\],915.86
clknet_6_17__leaf_clk,915.74
_0352_,915.14
ram\[23\]\[7\],914.76
clknet_6_16__leaf_clk,914.44
_1532_,914.06
ram\[9\]\[16\],913.9
_0170_,913.04
clknet_6_43__leaf_clk,912.72
_2839_,912.18
ram\[13\]\[9\],911.16
_1379_,911.06
clknet_6_18__leaf_clk,910.12
clknet_6_37__leaf_clk,909.85
clknet_6_24__leaf_clk,909.78
_2299_,909.38
_1686_,909.28
_2488_,906.34
_2443_,906.26
_3439_,906.06
ram\[31\]\[30\],903.7
_1490_,903.08
_3101_,903.04
_2851_,901.98
_3129_,901.88
_2685_,901.68
clknet_6_46__leaf_clk,901.52
_2550_,901.48
_0198_,901.39
_1873_,900.48
_3232_,900.18
_0426_,900.12
_3457_,899.72
_0716_,898.92
_1281_,898.24
_3066_,898.04
_0240_,897.56
_0096_,897.52
_3365_,897.5
_2393_,896.41
_2670_,896.2
_2956_,896
ram\[6\]\[22\],895.94
_3497_,895.5
clknet_6_14__leaf_clk,894.98
_2714_,894.92
_0969_,894.425
_1561_,894.18
_1304_,893.96
_3858_,892.9
_3510_,892.75
_2860_,892.5
_0460_,892.14
ram\[18\]\[21\],891.16
_2866_,890.58
_2011_,890.48
clknet_6_25__leaf_clk,890.08
_3754_,890.07
_3493_,889.62
_0979_,889.44
_2177_,889.1
ram\[17\]\[4\],887.27
clknet_6_6__leaf_clk,886.695
clknet_6_49__leaf_clk,886.525
clknet_6_34__leaf_clk,885.94
_2141_,885.86
_1535_,885.82
_3621_,884.94
_0803_,884.82
_1387_,884.72
_2566_,884.67
_2108_,884.26
_0732_,883.5
_0476_,883.14
_1378_,882.61
_3470_,882.3
ram\[0\]\[8\],882.06
_2122_,881.72
_3291_,881.18
_0955_,879.64
_2471_,878.56
_0903_,878.18
_0707_,877.6
clknet_6_54__leaf_clk,877.5
_3537_,877.3
_1433_,876.26
_2151_,876
ram\[8\]\[8\],875.66
_0315_,874.74
_1471_,871.84
_0274_,871.04
_0523_,867.605
_2559_,864.84
_3284_,864.52
_2977_,864.46
_3288_,863.9
_0552_,863.46
_0063_,860.92
_0610_,859.19
ram\[6\]\[25\],859.16
ram\[15\]\[27\],858.9
_2473_,858.78
ram\[24\]\[7\],858.76
ram\[17\]\[14\],858.74
_1621_,858.5
_0790_,858.44
_2463_,857.76
_3585_,855.2
_1994_,854.16
_3619_,853.85
_0577_,853.16
ram\[24\]\[11\],851.48
_1644_,851
_2633_,850.9
_3667_,849.79
_1376_,849.58
_1219_,849.3
clknet_6_41__leaf_clk,849.08
_1592_,848.76
_1910_,848.4
_1323_,848.38
_3558_,847.78
_3012_,847.76
_3775_,847.23
_0059_,846.82
_3672_,846.58
_2975_,846.48
_3581_,845.48
_2905_,844.82
_0016_,844.62
_1921_,844.5
_3180_,844.195
ram\[13\]\[19\],843.78
_3772_,843.5
_3337_,842.8
_3294_,841.74
_2134_,840.88
clknet_6_48__leaf_clk,840.85
_2707_,839.76
_3125_,838.64
_3135_,838.53
_2029_,838.14
ram\[5\]\[25\],838.07
_1411_,837.82
clknet_6_38__leaf_clk,837.78
_2874_,837.4
_3265_,837.04
_0306_,836.66
clknet_6_26__leaf_clk,836.48
ram\[1\]\[3\],836.2
_3218_,835.23
_0220_,834.96
_0382_,834.2
_2587_,834.02
clknet_6_50__leaf_clk,833.94
ram\[19\]\[16\],833.43
_0704_,833.26
_3417_,832.52
_0166_,832.48
ram\[18\]\[7\],831.28
_0398_,830.42
_2275_,830.38
_0239_,829.9
clknet_6_20__leaf_clk,829.7
ram\[7\]\[7\],829.58
_1257_,828.98
_2431_,828.86
_3036_,828.68
_3530_,828.5
ram\[27\]\[29\],828.34
net71,827.92
_0245_,827
_0805_,826.86
_2987_,826.68
_2802_,826.34
_1235_,826.32
_1763_,825.82
_1413_,825.36
clknet_6_29__leaf_clk,824.96
_2034_,824.5
clknet_6_15__leaf_clk,824.18
_0387_,821.36
clknet_6_23__leaf_clk,819.98
ram\[16\]\[20\],819.94
_2091_,819.34
_3238_,819.18
_1749_,818.48
ram\[11\]\[12\],817.98
ram\[17\]\[17\],816.75
_2495_,816.62
net52,815.1
net74,814.84
ram\[27\]\[2\],813.75
_2107_,813.44
_2884_,813.4
clknet_6_61__leaf_clk,813.18
_3831_,813.02
_0052_,811.9
_3304_,811.84
net80,811.56
